Time - Stamp,IP Address,API-Endpoint,System Details,Parsed Timestamp,Method,Endpoint,Status Code,Browser,Operating System
[23/Mar/2025:07:46:37 -0700],127.0.0.4,OPTIONS /disable_poller 401 Unauthorized,Chrome/2.1 (Linux Kernel 6.0),2025-03-23 07:46:37,OPTIONS,/disable_poller,401,Chrome/2.1,Linux Kernel 6.0
[23/Mar/2025:07:47:36 +0530],127.0.0.1,OPTIONS /email_configuration/test 400 Bad Request,Mozilla/5.0 (Linux Kernel 5.15),2025-03-23 07:47:36,OPTIONS,/email_configuration/test,400,Mozilla/5.0,Linux Kernel 5.15
[23/Mar/2025:07:48:47 +0200],127.0.0.4,POST /get_all_email_configuration 202 OK,Mozilla/12.0 (Mac OS Sequoia),2025-03-23 07:48:47,POST,/get_all_email_configuration,202,Mozilla/12.0,Mac OS Sequoia
[23/Mar/2025:07:49:01 +0000],127.0.0.1,GET /get_email_configuration 401 Unauthorized,Safari/2.2.4 (Mac OS Sequoia),2025-03-23 07:49:01,GET,/get_email_configuration,401,Safari/2.2.4,Mac OS Sequoia
[23/Mar/2025:07:54:12 +0530],127.0.0.1,GET /email_configuration/unseen/get 300 Redirect,Safari/2.2.4 (Ubuntu 20.04),2025-03-23 07:54:12,GET,/email_configuration/unseen/get,300,Safari/2.2.4,Ubuntu 20.04
[23/Mar/2025:07:59:37 +0530],127.0.0.5,PUT /get_all_email_configuration 200 OK,Safari/2.2.4 (Linux Kernel 6.0),2025-03-23 07:59:37,PUT,/get_all_email_configuration,200,Safari/2.2.4,Linux Kernel 6.0
[23/Mar/2025:08:03:07 +0000],127.0.0.3,OPTIONS /update_email_configuration 200 OK,Mozilla/39.0 (Mac OS Ventura),2025-03-23 08:03:07,OPTIONS,/update_email_configuration,200,Mozilla/39.0,Mac OS Ventura
[23/Mar/2025:08:08:08 -0500],127.0.0.5,GET /create_email_configuration 403 Forbidden,Mozilla/12.0 (Linux Kernel 6.0),2025-03-23 08:08:08,GET,/create_email_configuration,403,Mozilla/12.0,Linux Kernel 6.0
[23/Mar/2025:08:11:17 -0500],127.0.0.5,GET /disable_poller 202 OK,UNKNOWN (UNKNOWN),2025-03-23 08:11:17,GET,/disable_poller,202,UNKNOWN,UNKNOWN
[23/Mar/2025:08:12:53 +0530],127.0.0.4,PUT /enable_poller 401 Unauthorized,Safari/2.2.4 (Ubuntu 20.04),2025-03-23 08:12:53,PUT,/enable_poller,401,Safari/2.2.4,Ubuntu 20.04
[23/Mar/2025:08:14:12 -0500],127.0.0.1,OPTIONS /email_configuration/audit/get_all 403 Forbidden,UNKNOWN (Linux Kernel 5.15),2025-03-23 08:14:12,OPTIONS,/email_configuration/audit/get_all,403,UNKNOWN,Linux Kernel 5.15
[23/Mar/2025:08:20:30 +0530],127.0.0.2,GET /update_email_configuration 403 Forbidden,Safari/2.2.4 (Windows 10),2025-03-23 08:20:30,GET,/update_email_configuration,403,Safari/2.2.4,Windows 10
[23/Mar/2025:08:21:42 +0530],127.0.0.5,PUT /get_all_email_configuration 404 Not Found,Chrome/117.2 (UNKNOWN),2025-03-23 08:21:42,PUT,/get_all_email_configuration,404,Chrome/117.2,UNKNOWN
[23/Mar/2025:08:21:43 -0700],127.0.0.5,GET /disable_poller 300 Redirect,Mozilla/39.0 (Windows XP),2025-03-23 08:21:43,GET,/disable_poller,300,Mozilla/39.0,Windows XP
[23/Mar/2025:08:25:15 +0200],127.0.0.3,OPTIONS /email_configuration/test 202 OK,UNKNOWN (Linux Kernel 5.15),2025-03-23 08:25:15,OPTIONS,/email_configuration/test,202,UNKNOWN,Linux Kernel 5.15
[23/Mar/2025:08:28:44 +0530],127.0.0.3,OPTIONS /enable_poller 300 Redirect,UNKNOWN (Mac OS Ventura),2025-03-23 08:28:44,OPTIONS,/enable_poller,300,UNKNOWN,Mac OS Ventura
[23/Mar/2025:08:32:41 +0530],127.0.0.4,GET /email_configuration/test 500 Internal Server Error,Chrome/96.5 (Linux Kernel 5.15),2025-03-23 08:32:41,GET,/email_configuration/test,500,Chrome/96.5,Linux Kernel 5.15
[23/Mar/2025:08:36:25 -0700],127.0.0.5,GET /email_configuration/unseen/get 200 OK,Mozilla/5.0 (Ubuntu 20.04),2025-03-23 08:36:25,GET,/email_configuration/unseen/get,200,Mozilla/5.0,Ubuntu 20.04
[23/Mar/2025:08:39:13 -0700],127.0.0.4,POST /enable_poller 400 Bad Request,Chrome/96.5 (Ubuntu 22.04),2025-03-23 08:39:13,POST,/enable_poller,400,Chrome/96.5,Ubuntu 22.04
[23/Mar/2025:08:45:53 +0530],127.0.0.1,OPTIONS /update_email_configuration 200 OK,Chrome/22.0 (Windows 11),2025-03-23 08:45:53,OPTIONS,/update_email_configuration,200,Chrome/22.0,Windows 11
[23/Mar/2025:08:50:09 +0000],127.0.0.4,PUT /email_configuration/unseen/get 404 Not Found,UNKNOWN (Windows XP),2025-03-23 08:50:09,PUT,/email_configuration/unseen/get,404,UNKNOWN,Windows XP
[23/Mar/2025:08:53:45 +0530],127.0.0.1,OPTIONS /enable_poller 500 Internal Server Error,Mozilla/12.0 (Windows 11),2025-03-23 08:53:45,OPTIONS,/enable_poller,500,Mozilla/12.0,Windows 11
[23/Mar/2025:08:56:06 +0530],127.0.0.4,POST /email_configuration/test 200 OK,Chrome/67.1 (UNKNOWN),2025-03-23 08:56:06,POST,/email_configuration/test,200,Chrome/67.1,UNKNOWN
[23/Mar/2025:09:02:46 +0000],127.0.0.1,POST /get_all_email_configuration 200 OK,Chrome/4.2 (UNKNOWN),2025-03-23 09:02:46,POST,/get_all_email_configuration,200,Chrome/4.2,UNKNOWN
[23/Mar/2025:09:04:38 +0000],127.0.0.1,POST /enable_poller 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-23 09:04:38,POST,/enable_poller,502,Safari/2.2.4,UNKNOWN
[23/Mar/2025:09:05:22 +0530],127.0.0.1,POST /email_configuration/unseen/get 404 Not Found,Safari/2.2.4 (Windows 10),2025-03-23 09:05:22,POST,/email_configuration/unseen/get,404,Safari/2.2.4,Windows 10
[23/Mar/2025:09:11:14 +0530],127.0.0.2,OPTIONS /email_configuration/unseen/get 500 Internal Server Error,Mozilla/25.3 (Windows XP),2025-03-23 09:11:14,OPTIONS,/email_configuration/unseen/get,500,Mozilla/25.3,Windows XP
[23/Mar/2025:09:15:06 +0000],127.0.0.4,GET /create_email_configuration 400 Bad Request,UNKNOWN (Ubuntu 20.04),2025-03-23 09:15:06,GET,/create_email_configuration,400,UNKNOWN,Ubuntu 20.04
[23/Mar/2025:09:19:48 -0700],127.0.0.4,GET /update_email_configuration 202 OK,UNKNOWN (Ubuntu 22.04),2025-03-23 09:19:48,GET,/update_email_configuration,202,UNKNOWN,Ubuntu 22.04
[23/Mar/2025:09:20:45 -0700],127.0.0.2,PUT /get_all_email_configuration 202 OK,Chrome/103.0 (Linux Kernel 5.15),2025-03-23 09:20:45,PUT,/get_all_email_configuration,202,Chrome/103.0,Linux Kernel 5.15
[23/Mar/2025:09:21:13 +0530],127.0.0.1,GET /get_email_configuration 200 OK,Mozilla/52.9 (UNKNOWN),2025-03-23 09:21:13,GET,/get_email_configuration,200,Mozilla/52.9,UNKNOWN
[23/Mar/2025:09:22:02 +0000],127.0.0.5,GET /enable_poller 401 Unauthorized,Chrome/5.1 (Linux Kernel 6.0),2025-03-23 09:22:02,GET,/enable_poller,401,Chrome/5.1,Linux Kernel 6.0
[23/Mar/2025:09:25:05 -0500],127.0.0.4,GET /email_configuration/unseen/get 202 OK,Safari/2.2.4 (Linux Kernel 5.15),2025-03-23 09:25:05,GET,/email_configuration/unseen/get,202,Safari/2.2.4,Linux Kernel 5.15
[23/Mar/2025:09:27:41 +0200],127.0.0.5,GET /get_email_configuration 404 Not Found,Chrome/5.1 (Ubuntu 22.04),2025-03-23 09:27:41,GET,/get_email_configuration,404,Chrome/5.1,Ubuntu 22.04
[23/Mar/2025:09:29:54 +0200],127.0.0.3,OPTIONS /create_email_configuration 500 Internal Server Error,UNKNOWN (UNKNOWN),2025-03-23 09:29:54,OPTIONS,/create_email_configuration,500,UNKNOWN,UNKNOWN
[23/Mar/2025:09:30:18 -0500],127.0.0.2,GET /email_configuration/test 202 OK,Mozilla/25.3 (UNKNOWN),2025-03-23 09:30:18,GET,/email_configuration/test,202,Mozilla/25.3,UNKNOWN
[23/Mar/2025:09:35:07 -0500],127.0.0.2,POST /email_configuration/unseen/get 401 Unauthorized,Safari/2.2.4 (Linux Kernel 6.0),2025-03-23 09:35:07,POST,/email_configuration/unseen/get,401,Safari/2.2.4,Linux Kernel 6.0
[23/Mar/2025:09:40:48 -0700],127.0.0.3,PUT /update_email_configuration 403 Forbidden,Chrome/5.1 (Linux Kernel 5.15),2025-03-23 09:40:48,PUT,/update_email_configuration,403,Chrome/5.1,Linux Kernel 5.15
[23/Mar/2025:09:41:32 +0000],127.0.0.1,OPTIONS /create_email_configuration 200 OK,Mozilla/52.9 (Windows 10),2025-03-23 09:41:32,OPTIONS,/create_email_configuration,200,Mozilla/52.9,Windows 10
[23/Mar/2025:09:43:26 +0000],127.0.0.5,GET /email_configuration/unseen/get 500 Internal Server Error,Mozilla/52.9 (Ubuntu 20.04),2025-03-23 09:43:26,GET,/email_configuration/unseen/get,500,Mozilla/52.9,Ubuntu 20.04
[23/Mar/2025:09:49:55 -0500],127.0.0.2,OPTIONS /disable_poller 202 OK,Mozilla/39.0 (Ubuntu 22.04),2025-03-23 09:49:55,OPTIONS,/disable_poller,202,Mozilla/39.0,Ubuntu 22.04
[23/Mar/2025:09:52:17 +0530],127.0.0.4,PUT /enable_poller 502 Bad Gateway,Chrome/4.2 (Linux Kernel 6.0),2025-03-23 09:52:17,PUT,/enable_poller,502,Chrome/4.2,Linux Kernel 6.0
[23/Mar/2025:09:54:01 -0700],127.0.0.4,OPTIONS /disable_poller 300 Redirect,Safari/2.2.4 (Linux Kernel 5.15),2025-03-23 09:54:01,OPTIONS,/disable_poller,300,Safari/2.2.4,Linux Kernel 5.15
[23/Mar/2025:09:58:06 -0500],127.0.0.4,OPTIONS /email_configuration/unseen/get 300 Redirect,Safari/2.2.4 (UNKNOWN),2025-03-23 09:58:06,OPTIONS,/email_configuration/unseen/get,300,Safari/2.2.4,UNKNOWN
[23/Mar/2025:10:03:43 -0700],127.0.0.5,OPTIONS /update_email_configuration 403 Forbidden,Mozilla/12.0 (UNKNOWN),2025-03-23 10:03:43,OPTIONS,/update_email_configuration,403,Mozilla/12.0,UNKNOWN
[23/Mar/2025:10:09:54 -0500],127.0.0.2,PUT /get_email_configuration 500 Internal Server Error,Mozilla/5.0 (UNKNOWN),2025-03-23 10:09:54,PUT,/get_email_configuration,500,Mozilla/5.0,UNKNOWN
[23/Mar/2025:10:15:52 -0500],127.0.0.4,POST /email_configuration/audit/get_all 502 Bad Gateway,UNKNOWN (Linux Kernel 5.15),2025-03-23 10:15:52,POST,/email_configuration/audit/get_all,502,UNKNOWN,Linux Kernel 5.15
[23/Mar/2025:10:19:15 +0530],127.0.0.5,POST /enable_poller 202 OK,Mozilla/5.0 (Ubuntu 22.04),2025-03-23 10:19:15,POST,/enable_poller,202,Mozilla/5.0,Ubuntu 22.04
[23/Mar/2025:10:23:45 +0200],127.0.0.3,POST /email_configuration/test 403 Forbidden,Chrome/4.2 (Windows 10),2025-03-23 10:23:45,POST,/email_configuration/test,403,Chrome/4.2,Windows 10
[23/Mar/2025:10:28:28 +0530],127.0.0.5,PUT /email_configuration/test 403 Forbidden,Chrome/2.1 (UNKNOWN),2025-03-23 10:28:28,PUT,/email_configuration/test,403,Chrome/2.1,UNKNOWN
[23/Mar/2025:10:30:34 +0530],127.0.0.2,PUT /create_email_configuration 202 OK,UNKNOWN (Mac OS Sequoia),2025-03-23 10:30:34,PUT,/create_email_configuration,202,UNKNOWN,Mac OS Sequoia
[23/Mar/2025:10:34:59 +0000],127.0.0.1,GET /get_all_email_configuration 502 Bad Gateway,Safari/2.2.4 (Linux Kernel 6.0),2025-03-23 10:34:59,GET,/get_all_email_configuration,502,Safari/2.2.4,Linux Kernel 6.0
[23/Mar/2025:10:41:32 -0500],127.0.0.4,OPTIONS /email_configuration/unseen/get 401 Unauthorized,UNKNOWN (Linux Kernel 5.15),2025-03-23 10:41:32,OPTIONS,/email_configuration/unseen/get,401,UNKNOWN,Linux Kernel 5.15
[23/Mar/2025:10:41:34 +0200],127.0.0.5,OPTIONS /create_email_configuration 502 Bad Gateway,Chrome/67.1 (Mac OS Sequoia),2025-03-23 10:41:34,OPTIONS,/create_email_configuration,502,Chrome/67.1,Mac OS Sequoia
[23/Mar/2025:10:43:29 +0530],127.0.0.4,GET /disable_poller 400 Bad Request,Safari/2.2.4 (UNKNOWN),2025-03-23 10:43:29,GET,/disable_poller,400,Safari/2.2.4,UNKNOWN
[23/Mar/2025:10:47:07 +0200],127.0.0.1,POST /disable_poller 202 OK,Safari/2.2.4 (Ubuntu 22.04),2025-03-23 10:47:07,POST,/disable_poller,202,Safari/2.2.4,Ubuntu 22.04
[23/Mar/2025:10:50:18 -0500],127.0.0.3,GET /get_all_email_configuration 403 Forbidden,Safari/2.2.4 (Ubuntu 20.04),2025-03-23 10:50:18,GET,/get_all_email_configuration,403,Safari/2.2.4,Ubuntu 20.04
[23/Mar/2025:10:54:13 +0200],127.0.0.1,GET /get_email_configuration 500 Internal Server Error,Chrome/22.0 (UNKNOWN),2025-03-23 10:54:13,GET,/get_email_configuration,500,Chrome/22.0,UNKNOWN
[23/Mar/2025:10:56:28 +0530],127.0.0.3,POST /enable_poller 300 Redirect,Mozilla/25.3 (UNKNOWN),2025-03-23 10:56:28,POST,/enable_poller,300,Mozilla/25.3,UNKNOWN
[23/Mar/2025:10:56:50 -0500],127.0.0.2,OPTIONS /disable_poller 300 Redirect,Mozilla/5.0 (Windows XP),2025-03-23 10:56:50,OPTIONS,/disable_poller,300,Mozilla/5.0,Windows XP
[23/Mar/2025:11:01:28 +0200],127.0.0.5,POST /disable_poller 202 OK,Mozilla/39.0 (UNKNOWN),2025-03-23 11:01:28,POST,/disable_poller,202,Mozilla/39.0,UNKNOWN
[23/Mar/2025:11:08:03 +0530],127.0.0.4,POST /email_configuration/test 202 OK,Safari/2.2.4 (Mac OS Ventura),2025-03-23 11:08:03,POST,/email_configuration/test,202,Safari/2.2.4,Mac OS Ventura
[23/Mar/2025:11:13:54 -0700],127.0.0.1,GET /get_all_email_configuration 500 Internal Server Error,Chrome/117.2 (Mac OS Ventura),2025-03-23 11:13:54,GET,/get_all_email_configuration,500,Chrome/117.2,Mac OS Ventura
[23/Mar/2025:11:15:40 +0530],127.0.0.3,GET /email_configuration/audit/get_all 404 Not Found,UNKNOWN (Ubuntu 20.04),2025-03-23 11:15:40,GET,/email_configuration/audit/get_all,404,UNKNOWN,Ubuntu 20.04
[23/Mar/2025:11:17:44 +0000],127.0.0.3,GET /create_email_configuration 500 Internal Server Error,Mozilla/5.0 (Linux Kernel 6.0),2025-03-23 11:17:44,GET,/create_email_configuration,500,Mozilla/5.0,Linux Kernel 6.0
[23/Mar/2025:11:23:33 -0500],127.0.0.3,OPTIONS /email_configuration/unseen/get 404 Not Found,UNKNOWN (Mac OS Sequoia),2025-03-23 11:23:33,OPTIONS,/email_configuration/unseen/get,404,UNKNOWN,Mac OS Sequoia
[23/Mar/2025:11:24:57 +0200],127.0.0.4,GET /update_email_configuration 403 Forbidden,Chrome/67.1 (Linux Kernel 6.0),2025-03-23 11:24:57,GET,/update_email_configuration,403,Chrome/67.1,Linux Kernel 6.0
[23/Mar/2025:11:29:34 -0700],127.0.0.2,PUT /update_email_configuration 300 Redirect,Safari/2.2.4 (Ubuntu 20.04),2025-03-23 11:29:34,PUT,/update_email_configuration,300,Safari/2.2.4,Ubuntu 20.04
[23/Mar/2025:11:32:04 -0500],127.0.0.5,GET /update_email_configuration 400 Bad Request,UNKNOWN (Linux Kernel 5.15),2025-03-23 11:32:04,GET,/update_email_configuration,400,UNKNOWN,Linux Kernel 5.15
[23/Mar/2025:11:33:41 +0000],127.0.0.1,OPTIONS /get_all_email_configuration 502 Bad Gateway,Chrome/96.5 (UNKNOWN),2025-03-23 11:33:41,OPTIONS,/get_all_email_configuration,502,Chrome/96.5,UNKNOWN
[23/Mar/2025:11:37:20 -0700],127.0.0.5,OPTIONS /disable_poller 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-23 11:37:20,OPTIONS,/disable_poller,502,Safari/2.2.4,UNKNOWN
[23/Mar/2025:11:41:11 -0700],127.0.0.1,PUT /get_all_email_configuration 403 Forbidden,Mozilla/5.0 (Mac OS Ventura),2025-03-23 11:41:11,PUT,/get_all_email_configuration,403,Mozilla/5.0,Mac OS Ventura
[23/Mar/2025:11:44:21 +0200],127.0.0.2,GET /get_email_configuration 404 Not Found,Mozilla/39.0 (UNKNOWN),2025-03-23 11:44:21,GET,/get_email_configuration,404,Mozilla/39.0,UNKNOWN
[23/Mar/2025:11:50:42 +0530],127.0.0.4,OPTIONS /email_configuration/test 200 OK,Chrome/96.5 (Mac OS Ventura),2025-03-23 11:50:42,OPTIONS,/email_configuration/test,200,Chrome/96.5,Mac OS Ventura
[23/Mar/2025:11:54:03 -0500],127.0.0.3,POST /get_all_email_configuration 401 Unauthorized,Chrome/103.0 (Linux Kernel 5.15),2025-03-23 11:54:03,POST,/get_all_email_configuration,401,Chrome/103.0,Linux Kernel 5.15
[23/Mar/2025:11:59:45 +0200],127.0.0.5,POST /get_all_email_configuration 400 Bad Request,UNKNOWN (Ubuntu 22.04),2025-03-23 11:59:45,POST,/get_all_email_configuration,400,UNKNOWN,Ubuntu 22.04
[23/Mar/2025:12:03:20 +0530],127.0.0.5,POST /enable_poller 403 Forbidden,Chrome/88.0 (UNKNOWN),2025-03-23 12:03:20,POST,/enable_poller,403,Chrome/88.0,UNKNOWN
[23/Mar/2025:12:07:49 -0500],127.0.0.3,POST /get_email_configuration 500 Internal Server Error,UNKNOWN (Mac OS Ventura),2025-03-23 12:07:49,POST,/get_email_configuration,500,UNKNOWN,Mac OS Ventura
[23/Mar/2025:12:10:13 -0500],127.0.0.3,POST /email_configuration/unseen/get 202 OK,Chrome/117.2 (Mac OS Sequoia),2025-03-23 12:10:13,POST,/email_configuration/unseen/get,202,Chrome/117.2,Mac OS Sequoia
[23/Mar/2025:12:12:46 -0700],127.0.0.3,OPTIONS /get_all_email_configuration 500 Internal Server Error,Mozilla/5.0 (UNKNOWN),2025-03-23 12:12:46,OPTIONS,/get_all_email_configuration,500,Mozilla/5.0,UNKNOWN
[23/Mar/2025:12:18:54 +0530],127.0.0.4,POST /get_email_configuration 202 OK,Safari/2.2.4 (Windows 11),2025-03-23 12:18:54,POST,/get_email_configuration,202,Safari/2.2.4,Windows 11
[23/Mar/2025:12:21:58 +0200],127.0.0.1,PUT /create_email_configuration 400 Bad Request,Safari/2.2.4 (UNKNOWN),2025-03-23 12:21:58,PUT,/create_email_configuration,400,Safari/2.2.4,UNKNOWN
[23/Mar/2025:12:23:11 -0500],127.0.0.4,GET /create_email_configuration 502 Bad Gateway,Safari/2.2.4 (Windows 11),2025-03-23 12:23:11,GET,/create_email_configuration,502,Safari/2.2.4,Windows 11
[23/Mar/2025:12:24:56 +0530],127.0.0.5,POST /get_all_email_configuration 404 Not Found,Mozilla/39.0 (Ubuntu 20.04),2025-03-23 12:24:56,POST,/get_all_email_configuration,404,Mozilla/39.0,Ubuntu 20.04
[23/Mar/2025:12:25:00 -0700],127.0.0.5,GET /update_email_configuration 200 OK,Mozilla/52.9 (UNKNOWN),2025-03-23 12:25:00,GET,/update_email_configuration,200,Mozilla/52.9,UNKNOWN
[23/Mar/2025:12:28:03 -0700],127.0.0.4,GET /disable_poller 300 Redirect,Mozilla/39.0 (UNKNOWN),2025-03-23 12:28:03,GET,/disable_poller,300,Mozilla/39.0,UNKNOWN
[23/Mar/2025:12:30:48 +0200],127.0.0.4,POST /create_email_configuration 403 Forbidden,UNKNOWN (UNKNOWN),2025-03-23 12:30:48,POST,/create_email_configuration,403,UNKNOWN,UNKNOWN
[23/Mar/2025:12:36:46 +0530],127.0.0.2,OPTIONS /email_configuration/audit/get_all 202 OK,Mozilla/5.0 (Ubuntu 20.04),2025-03-23 12:36:46,OPTIONS,/email_configuration/audit/get_all,202,Mozilla/5.0,Ubuntu 20.04
[23/Mar/2025:12:37:01 +0000],127.0.0.4,PUT /email_configuration/unseen/get 300 Redirect,Mozilla/5.0 (Windows 10),2025-03-23 12:37:01,PUT,/email_configuration/unseen/get,300,Mozilla/5.0,Windows 10
[23/Mar/2025:12:37:08 +0100],127.0.0.4,POST /disable_poller 400 Bad Request,UNKNOWN (Ubuntu 22.04),2025-03-23 12:37:08,POST,/disable_poller,400,UNKNOWN,Ubuntu 22.04
[23/Mar/2025:12:37:09 +0200],127.0.0.5,POST /get_all_email_configuration 400 Bad Request,Safari/2.2.4 (Linux Kernel 6.0),2025-03-23 12:37:09,POST,/get_all_email_configuration,400,Safari/2.2.4,Linux Kernel 6.0
[23/Mar/2025:12:37:10 +0300],127.0.0.2,POST /update_email_configuration 400 Bad Request,UNKNOWN (Windows 11),2025-03-23 12:37:10,POST,/update_email_configuration,400,UNKNOWN,Windows 11
[23/Mar/2025:12:37:25 +0400],127.0.0.1,POST /enable_poller 202 OK,UNKNOWN (Ubuntu 20.04),2025-03-23 12:37:25,POST,/enable_poller,202,UNKNOWN,Ubuntu 20.04
[23/Mar/2025:12:37:29 +0500],127.0.0.3,GET /enable_poller 500 Internal Server Error,Mozilla/5.0 (Ubuntu 20.04),2025-03-23 12:37:29,GET,/enable_poller,500,Mozilla/5.0,Ubuntu 20.04
[23/Mar/2025:12:37:44 +0530],127.0.0.5,GET /email_configuration/audit/get_all 404 Not Found,Safari/2.2.4 (Windows 7),2025-03-23 12:37:44,GET,/email_configuration/audit/get_all,404,Safari/2.2.4,Windows 7
[23/Mar/2025:12:37:57 +0600],127.0.0.2,OPTIONS /create_email_configuration 502 Bad Gateway,Mozilla/25.3 (Ubuntu 22.04),2025-03-23 12:37:57,OPTIONS,/create_email_configuration,502,Mozilla/25.3,Ubuntu 22.04
[23/Mar/2025:12:38:11 +0700],127.0.0.1,POST /email_configuration/test 403 Forbidden,Safari/2.2.4 (Ubuntu 22.04),2025-03-23 12:38:11,POST,/email_configuration/test,403,Safari/2.2.4,Ubuntu 22.04
[23/Mar/2025:12:38:18 +0800],127.0.0.1,OPTIONS /enable_poller 502 Bad Gateway,Chrome/22.0 (Ubuntu 22.04),2025-03-23 12:38:18,OPTIONS,/enable_poller,502,Chrome/22.0,Ubuntu 22.04
[23/Mar/2025:12:38:29 +0900],127.0.0.2,GET /email_configuration/test 403 Forbidden,Chrome/88.0 (Mac OS Ventura),2025-03-23 12:38:29,GET,/email_configuration/test,403,Chrome/88.0,Mac OS Ventura
[23/Mar/2025:12:38:44 +1000],127.0.0.1,GET /email_configuration/audit/get_all 400 Bad Request,UNKNOWN (Windows XP),2025-03-23 12:38:44,GET,/email_configuration/audit/get_all,400,UNKNOWN,Windows XP
[23/Mar/2025:12:38:52 +1100],127.0.0.2,PUT /email_configuration/unseen/get 502 Bad Gateway,Safari/2.2.4 (Linux Kernel 6.0),2025-03-23 12:38:52,PUT,/email_configuration/unseen/get,502,Safari/2.2.4,Linux Kernel 6.0
[23/Mar/2025:12:39:06 +1200],127.0.0.3,OPTIONS /get_all_email_configuration 202 OK,Safari/2.2.4 (Mac OS Sequoia),2025-03-23 12:39:06,OPTIONS,/get_all_email_configuration,202,Safari/2.2.4,Mac OS Sequoia
[23/Mar/2025:12:39:21 -0100],127.0.0.1,POST /get_email_configuration 200 OK,Safari/2.2.4 (UNKNOWN),2025-03-23 12:39:21,POST,/get_email_configuration,200,Safari/2.2.4,UNKNOWN
[23/Mar/2025:12:39:28 -0200],127.0.0.2,PUT /create_email_configuration 403 Forbidden,Chrome/45.3 (Mac OS Ventura),2025-03-23 12:39:28,PUT,/create_email_configuration,403,Chrome/45.3,Mac OS Ventura
[23/Mar/2025:12:39:41 -0300],127.0.0.4,OPTIONS /email_configuration/unseen/get 400 Bad Request,Chrome/103.0 (Ubuntu 22.04),2025-03-23 12:39:41,OPTIONS,/email_configuration/unseen/get,400,Chrome/103.0,Ubuntu 22.04
[23/Mar/2025:12:39:45 -0400],127.0.0.3,PUT /enable_poller 500 Internal Server Error,Mozilla/52.9 (Ubuntu 20.04),2025-03-23 12:39:45,PUT,/enable_poller,500,Mozilla/52.9,Ubuntu 20.04
[23/Mar/2025:12:39:58 -0500],127.0.0.5,GET /get_email_configuration 502 Bad Gateway,Mozilla/39.0 (UNKNOWN),2025-03-23 12:39:58,GET,/get_email_configuration,502,Mozilla/39.0,UNKNOWN
[23/Mar/2025:12:40:10 -0600],127.0.0.4,OPTIONS /email_configuration/unseen/get 400 Bad Request,Chrome/4.2 (Windows 7),2025-03-23 12:40:10,OPTIONS,/email_configuration/unseen/get,400,Chrome/4.2,Windows 7
[23/Mar/2025:12:40:54 +0530],127.0.0.1,GET /email_configuration/unseen/get 401 Unauthorized,UNKNOWN (Ubuntu 22.04),2025-03-23 12:40:54,GET,/email_configuration/unseen/get,401,UNKNOWN,Ubuntu 22.04
[23/Mar/2025:12:42:31 +0200],127.0.0.4,OPTIONS /get_all_email_configuration 300 Redirect,Mozilla/52.9 (Mac OS Sequoia),2025-03-23 12:42:31,OPTIONS,/get_all_email_configuration,300,Mozilla/52.9,Mac OS Sequoia
[23/Mar/2025:12:48:30 -0500],127.0.0.1,GET /enable_poller 404 Not Found,Chrome/3.0 (Mac OS Sequoia),2025-03-23 12:48:30,GET,/enable_poller,404,Chrome/3.0,Mac OS Sequoia
[23/Mar/2025:12:53:39 -0700],127.0.0.1,PUT /email_configuration/unseen/get 502 Bad Gateway,Safari/2.2.4 (Mac OS Ventura),2025-03-23 12:53:39,PUT,/email_configuration/unseen/get,502,Safari/2.2.4,Mac OS Ventura
[23/Mar/2025:12:54:17 +0200],127.0.0.4,POST /email_configuration/audit/get_all 202 OK,Safari/2.2.4 (UNKNOWN),2025-03-23 12:54:17,POST,/email_configuration/audit/get_all,202,Safari/2.2.4,UNKNOWN
[23/Mar/2025:12:55:26 +0000],127.0.0.3,POST /disable_poller 404 Not Found,Chrome/45.3 (Linux Kernel 6.0),2025-03-23 12:55:26,POST,/disable_poller,404,Chrome/45.3,Linux Kernel 6.0
[23/Mar/2025:12:55:31 +0530],127.0.0.4,POST /disable_poller 502 Bad Gateway,Mozilla/5.0 (Linux Kernel 5.15),2025-03-23 12:55:31,POST,/disable_poller,502,Mozilla/5.0,Linux Kernel 5.15
[23/Mar/2025:13:01:50 +0530],127.0.0.4,PUT /create_email_configuration 202 OK,Chrome/22.0 (UNKNOWN),2025-03-23 13:01:50,PUT,/create_email_configuration,202,Chrome/22.0,UNKNOWN
[23/Mar/2025:13:04:18 +0000],127.0.0.2,GET /email_configuration/unseen/get 404 Not Found,Mozilla/25.3 (Linux Kernel 6.0),2025-03-23 13:04:18,GET,/email_configuration/unseen/get,404,Mozilla/25.3,Linux Kernel 6.0
